,trackName,artistName,total_listens_track,genres
58840,Zanies and Fools,CHANCE THE RAPPER,3,rap
36144,One More Robot / Sympathy 3000-21,The Flaming Lips,3,rock
39351,Puzzles,Unknown Mortal Orchestra,3,kiwi rock
790,8 Million Stories,A Tribe Called Quest,3,east coast hip hop
36649,Orpheus Under the Influence,The Buttertones,3,indie surf
36647,Origins,Tennis,3,shimmer pop
36703,Our House,"Crosby, Stills, Nash & Young",3,album rock
39291,Pusha Man,Chance the Rapper,3,hip hop
739,51st Anniversary,Jimi Hendrix,3,acid rock
756,65 / Breakfast,MellowHype,3,hip hop
36467,Only the Good Die Young,Billy Joel,3,album rock
39438,Quiet Amplifier,Wilco,3,indie pop
39452,Quiet Light,The National,3,chamber pop
810,9/10,Jeff Rosenstock,3,alternative emo
39477,RENTAL,BROCKHAMPTON,3,boy band
818,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",3,hip hop
36607,Ordinary Girl,Rebelution,3,reggae rock
36568,Ophelia - Remastered 2000,The Band,3,traditional folk
43670,Simple Song,The Shins,3,stomp and holler
4570,Beautiful,Snoop Dogg,3,gangster rap
43678,Simple Twist of Fate,Bob Dylan,3,album rock
28796,Lily of Casablanca,Theo Katzman,3,modern funk
28702,Like Acid Rain,Unknown Mortal Orchestra,3,psychedelic pop
28861,Lipstick Stains,Jay Som,3,chamber pop
43528,Shy,Leon Bridges,3,soul
28958,Little Chimmy,Summer Salt,3,indie pop
4542,"Beat It on down the Line - Live at the Lyceum, London, England 5/24/1972",Grateful Dead,3,roots rock
28827,Limitado,boy pablo,3,norwegian indie
2591,American Daydream,Electric Guest,3,alternative dance
43916,Skit #1,Kanye West,3,chicago rap
43821,Sit Down on It,The California Honeydrops,3,funk
43850,"Sitting, Waiting, Wishing",Jack Johnson,3,neo mellow
43900,Skin and Bones,Cage The Elephant,3,garage rock
43914,Skiptracing (Reprise),Mild High Club,3,indie garage rock
43920,Skit #3,Kanye West,3,chicago rap
43924,Skokiaan,Kermit Ruffins,3,brass band
4724,Behind That Locked Door - 2014 Mix,George Harrison,3,album rock
43784,Sisko and Kasidy,Kweku Collins,3,underground hip hop
43751,Sinners Prayer,Ray Charles,3,jazz blues
28641,Light On,Maggie Rogers,3,pop
43742,Sing to the Mountain,Elephant Revival,3,deep new americana
28509,Level,The Raconteurs,3,alternative rock
28575,Life Aint the Same,Summer Salt,3,indie pop
43522,Shutdown,Skepta,3,rap
57147,Wildin,Berhana,3,indie r&b
4120,Ballad of a Thin Man,Bob Dylan,3,mellow gold
29786,Lost and Found,Theo Katzman,3,retro soul
4169,Bamboo (Interlude),OutKast,3,atl hip hop
29681,Losing My Religion,R.E.M.,3,rock
43182,Shelter from the Storm,Bob Dylan,3,album rock
30010,Love Will Tear Us Apart - 2010 Remaster,Joy Division,3,garage rock
30220,Luckiest Man,The Wood Brothers,3,indie folk
30154,Lovers in Japan,Coldplay,3,pop
30091,Lovely Day (Bonus Track),Alt-J,3,modern rock
29953,Love Is a Beautiful Thing,Theo Katzman,3,retro soul
42932,Shake,The Head and the Heart,3,folk-pop
29933,Love Her Anyways,Hearts & Colors,3,viral pop
57091,Wild World,Cat Stevens,3,soft rock
29520,Loose,Daniel Caesar,3,pop
29149,Living the Blues,Bob Dylan,3,folk rock
43352,Shipwrecked,Mick Jenkins,3,escape room
4384,Beach Bummer,No Vacation,3,indie garage rock
4435,Beaches,Moon Taxi,3,indie pop
43470,Show Me How (Album V),Men I Trust,3,indie pop
4461,Beastly,Vulfpeck,3,ann arbor indie
29328,Long Journey,Allah-Las,3,freak folk
29424,Look Alive (feat. Drake),BlocBoy JB,3,vapor trap
43272,Shes So Lovely,Beach House,3,art pop
43944,Sky Mall,Vulfpeck,3,ann arbor indie
27343,Knockin On Heavens Door,Bob Dylan,3,roots rock
5171,Big Jet Plane,Angus & Julia Stone,3,indie folk
27365,Know Your Onion!,The Shins,3,stomp and holler
27395,Kyiv,Tom Misch,3,indie soul
27328,Knocked Down,The War On Drugs,3,philly indie
44460,So Long - From The Motion Picture Concussion,Leon Bridges,3,modern blues
44465,So Many Details,Toro Y Moi,3,alternative dance
27444,LEGENDARY (feat. J. Cole),Joey Bada$$,3,conscious hip hop
27551,Ladada,Dr. Dog,3,chamber pop
5132,Big Fish,(Sandy) Alex G,3,art pop
5097,Big Car,Sam Evian,3,experimental pop
27541,La bruit,St. Paul & The Broken Bones,3,soul
27495,La Jura (Prelude),Chicano Batman,3,la indie
44586,Social Jetlag,Beach Fossils,3,brooklyn indie
27082,Killuminati,Joey Bada$$,3,southern hip hop
5393,Birmingham,Shovels & Rope,3,new americana
27021,Kids,Current Joys,3,indie pop
56391,When the Sun Goes Down,Kenny Chesney,3,country road
56523,Wheres Jermaine? (Skit),J. Cole,3,rap
27248,Kingston,Faye Webster,3,indie rock
27235,"Kings Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,3,west coast rap
44506,So Polite,Summer Salt,3,indie garage rock
56489,Where You’re At,Allen Stone,3,retro soul
56467,Where It$ At?,Joey Bada$$,3,underground hip hop
28247,Let It Be Me,Bob Dylan,3,singer-songwriter
4917,Best,Theo Katzman,3,modern funk
44078,Slide,Slave,3,urban contemporary
4860,Bennys Here,Natural Child,3,freak folk
44126,Slippin Away,Brother Ali,3,abstract hip hop
27917,Lauren,Men I Trust,3,indie pop
44173,Slow Show,The National,3,chamber pop
27894,Later,Dr. Dog,3,stomp and holler
28066,Leave My Home,FKJ,3,filter house
56745,White Wooden Cross,Wilco,3,indie pop
56705,White Oath,Smith Westerns,3,noise pop
56627,White,Frank Ocean,3,hip hop
27706,Laminated Cat,Jeff Tweedy,3,singer-songwriter
44282,Smoke Signals,Phoebe Bridgers,3,art pop
5012,Between Love & Hate,The Strokes,3,alternative rock
44176,"Slow Train - Live at Sullivan Stadium, Foxborough, MA - July 1987",Bob Dylan,3,album rock
27850,Late,Kanye West,3,chicago rap
4956,Better Give U Up,FKJ,3,filter house
4982,Better Now,Post Malone,3,dfw rap
27808,Last Kiss,Pearl Jam,3,rock
44236,Small Victories,The Lemon Twigs,3,baroque pop
27743,Land of the Snakes,J. Cole,3,rap
41721,Sacrifices,Drake,3,rap
32038,"Mississippi Half-Step Uptown Toodeloo - Live at Community War Memorial, Rochester, NY, November 5, 1977",Grateful Dead,3,mellow gold
57632,Worship the Sun,Allah-Las,3,noise pop
57626,Worship You,Vampire Weekend,3,modern rock
57622,Worried for Nothing,Subject,3,victoria bc indie
41759,Safe or Not,Post Animal,3,indie garage rock
31934,"Mirror, Mirror",Dr. Dog,3,stomp and holler
41573,Rushing Back,Flume,3,australian indie
57683,Wrong Way,Sublime,3,reggae fusion
41584,Rylan,The National,3,chamber pop
32138,Modern Chemistry,Okey Dokey,3,nashville indie
41644,SOMETHING ABOUT HIM,BROCKHAMPTON,3,boy band
41664,STUPID,BROCKHAMPTON,3,boy band
3099,Apricot Princess,Rex Orange County,3,pop
57679,Wow Freestyle (feat. Kendrick Lamar),Jay Rock,3,underground hip hop
31811,Mind Power,A Tribe Called Quest,3,jazz rap
31835,Mines Not A High Horse,The Shins,3,portland indie
57609,Worried Down with the Blues (Live),Allman Brothers Band,3,blues rock
31802,Mind Frame,Twin Peaks,3,modern power pop
31756,Mildenhall,The Shins,3,stomp and holler
31922,Mirror of Time,Twin Peaks,3,modern power pop
31887,"Minstrel Boy - Live at the Isle of Wight, UK - August 1969",Bob Dylan,3,singer-songwriter
41256,"Row Jimmy - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,3,psychedelic rock
2706,And It Stoned Me - 2013 Remaster,Van Morrison,3,folk
57925,Yoshimi Battles the Pink RobotsPt. 2,The Flaming Lips,3,alternative rock
32723,Mr Moonlight - Remastered 2009,The Beatles,3,rock
2818,Anna,Lunar Vacation,3,atlanta indie
32647,"Move That Dope (feat. Pharrell, Pusha T & Casino)",Future,3,trap
2659,An Empty Corner,Wilco,3,indie rock
41039,Rodeo Clowns,G. Love & Special Sauce,3,jam band
33060,Mutual Future (Repeat),Djo,3,psychedelic pop
32548,Mother Natures Son - Remastered 2009,The Beatles,3,rock
41556,Rush,Jay Som,3,bay area indie
32363,Moon River,Frank Ocean,3,neo soul
41520,Running Wild (feat. The Oddictions and Britt Daley) - Jayceeoh Remix,Morgan Page,3,big room
57769,Ye vs. the People (starring TI as the People),Kanye West,3,rap
41568,Rush Hour,Mac Miller,3,hip hop
41452,Runaway (U & I),Galantis,3,tropical house
57812,Yemeni Jade,Allah-Las,3,noise pop
32506,Mortal Man,Kendrick Lamar,3,west coast rap
2896,Another Story,The Head and the Heart,3,folk-pop
41423,Run up on Ya - Bonus,Joey Bada$$,3,conscious hip hop
3729,Baby Blue (feat. Chance the Rapper),Action Bronson,3,underground hip hop
42370,Scott Street,Phoebe Bridgers,3,indie folk
3644,BEST INTEREST,"Tyler, The Creator",3,hip hop
3674,BUTTERFLY EFFECT,Travis Scott,3,rap
3756,Baby I Dont Know Oh Oh (Live at Madison Square Garden),Vulfpeck,3,ann arbor indie
30597,Make Me Wanna Die,White Reaper,3,modern power pop
57360,Wolf,Sylvan Esso,3,shimmer pop
3785,Baby Phifes Return,A Tribe Called Quest,3,alternative hip hop
42352,School Spirit Skit 1,Kanye West,3,rap
30974,Mary,(Sandy) Alex G,3,philly indie
30935,Martha My Dear - 2018 Mix,The Beatles,3,psychedelic rock
57413,Wonder Years,Real Estate,3,noise pop
3901,Back On Me,Electric Guest,3,vapor soul
3864,Back For Me,Electric Guest,3,vapor soul
3874,Back In The U.S.S.R. - 2018 Mix,The Beatles,3,british invasion
30323,Lying Together,FKJ,3,indie soul
57301,With Me,dvsn,3,urban contemporary
3949,Backseat Freestyle,Kendrick Lamar,3,conscious hip hop
30444,Magic Boy,Summer Salt,3,indie garage rock
30448,Magic In The Hamptons (feat. Lil Yachty),Social House,3,pop
30512,Mahgeetah,My Morning Jacket,3,stomp and holler
30464,Magical Mystery Tour - Remastered 2009,The Beatles,3,rock
57557,Work This Time,King Gizzard & The Lizard Wizard,3,australian indie
31557,"Mexicali Blues - Live at Civic Hall, Rotterdam, Holland 5/11/1972",Grateful Dead,3,mellow gold
41977,Sanctify,St. Paul & The Broken Bones,3,indie folk
41995,Sandy,Allah-Las,3,freak folk
42011,Santeria,Pusha T,3,gangster rap
31474,Memory Lane (Sittin in da Park),Nas,3,rap
41890,Same Sun,Real Estate,3,freak folk
31746,Mighty River,Railroad Earth,3,roots rock
31644,Midnight,Khruangbin,3,soul
57574,Workout Plan,Kanye West,3,rap
31167,Maybe She,Still Woozy,3,modern rock
42143,Saturn Song,Beach House,3,modern dream pop
31194,Me & My Dog,Julien Baker,3,indie rock
42194,Savoy Truffle - 2018 Mix,The Beatles,3,british invasion
57476,Woogie Boogie,Bob Dylan,3,singer-songwriter
57437,Wont Do,J Dilla,3,hip hop
42018,Santeria,Sublime,3,reggae fusion
42036,Sarah (Bonus Track),(Sandy) Alex G,3,alternative rock
57521,Work,Charlotte Day Wilson,3,soul
11095,Cutting Stone,The Decemberists,3,chamber pop
51750,Third Stone From The Sun,Jimi Hendrix,3,hard rock
13160,Dont Front,Joey Bada$$,3,conscious hip hop
11848,Dead Alive,The Shins,3,garage rock
52913,Tribulations,LCD Soundsystem,3,electronic rock
52909,Tribe (with J. Cole),Bas,3,underground hip hop
50658,The Past And Pending,The Shins,3,albuquerque indie
13602,Dreams Via Memories,Ceramic Animal,3,neo-psychedelic
13603,Dreams and Nightmares,Meek Mill,3,hip hop
15072,Everything Is Awful,The Decemberists,3,stomp and holler
53058,True Affection,Father John Misty,3,chamber pop
15106,Everythings Good (Good Ass Outro),Chance the Rapper,3,chicago rap
52048,Those To Come,The Shins,3,portland indie
13685,Drive Slow,Kanye West,3,chicago rap
51716,Things We Said Today - Remastered 2009,The Beatles,3,rock
12278,Dern Kala,Khruangbin,3,funk
52466,"To The Workers of The Rock River Valley Region, I have an idea concerning your predicament, and it involves an inner tube, bath mats, and 21 able-bodied men",Sufjan Stevens,3,indie folk
15244,Eyes of the World,Grateful Dead,3,jam band
13555,Dreamer,The Head and the Heart,3,seattle indie
52004,This Will Be Our Year,The Zombies,3,rock
10597,Crash into Me,Dave Matthews Band,3,pop rock
13561,Dreaming,Mac Demarco,3,edmonton indie
13573,Dreaming - The Chainsmokers Remix,Smallpools,3,hopebeat
13539,Dream A Little Dream Of Me,Ella Fitzgerald,3,jazz blues
16267,Fire,Jimi Hendrix,3,hard rock
14318,El Chepe,Vulfpeck,3,ann arbor indie
13536,Drawn to the Blood,Sufjan Stevens,3,indie folk
50612,The Outsiders,Kweku Collins,3,underground hip hop
13542,Dream Boat,Banes World,3,bedroom pop
16324,"Fire on the Mountain - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,3,classic rock
13597,Dreams Tonite,Alvvays,3,indie pop
14222,Edge Of The World Pt. 1,Pond,3,neo-psychedelic
50728,The Predatory Wasp of The Palisades Is Out To Get Us,Sufjan Stevens,3,freak folk
53522,USA,Jeff Rosenstock,3,indie rock
15217,Extreme Wealth and Casual Cruelty,Unknown Mortal Orchestra,3,chillwave
53772,Under the Wheels,Dr. Dog,3,funk
12834,Dixie Rothko,St. Paul & The Broken Bones,3,retro soul
51497,Them Changes,Thundercat,3,afrofuturism
52876,Tranz,Gorillaz,3,art pop
15572,Fallingwater,Maggie Rogers,3,pop
11752,Day I Die,The National,3,modern rock
53566,Unbearable Why,Dr. Dog,3,stomp and holler
50739,The Pressure,A Tribe Called Quest,3,queens hip hop
16548,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,3,gangster rap
10495,Couldve Been (feat. Bryson Tiller),H.E.R.,3,r&b
11336,"Dancing in the Street - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,3,roots rock
51528,Therapy,Armin van Buuren,3,edm
53152,Tune out,Dehd,3,garage psych
53571,Unbelievable - 2005 Remaster,The Notorious B.I.G.,3,east coast hip hop
12798,Distorted Records,A$AP Rocky,3,east coast hip hop
16386,First Love / Late Spring,Mitski,3,escape room
53083,Truth Hurts,Lizzo,3,escape room
53163,Turn A Square,The Shins,3,portland indie
11383,Dark Days,Local Natives,3,indie rock
50953,The Space Between,Dave Matthews Band,3,pop rock
15618,Famous Phone Figure,Allah-Las,3,neo-psychedelic
14096,East Harlem,Beirut,3,baroque pop
13734,Drowsy,Banes World,3,bedroom pop
15613,Famous,Kanye West,3,rap
16431,Fitter Happier,Radiohead,3,art rock
14111,Eastside (with Halsey & Khalid),benny blanco,3,post-teen pop
53436,Two-Headed Boy Pt. 2,Neutral Milk Hotel,3,noise pop
13332,"Dont Think Twice, Its All Right",Bob Dylan,3,folk rock
53332,Two Fish and an Elephant,Khruangbin,3,soul
52965,Trouble,Grapetooth,3,indie garage rock
51235,The War Is Over,Cage The Elephant,3,garage rock
52623,Tongue Tied,Grouplove,3,stomp and holler
53006,Truckin - 2001 Remaster,Grateful Dead,3,folk rock
10270,Context,Temples,3,neo-psychedelic
51119,The Travelers,Brother Ali,3,alternative hip hop
10271,Controlla,Drake,3,canadian hip hop
52320,Time to Get Away,LCD Soundsystem,3,rock
51262,The Waters,Mick Jenkins,3,underground hip hop
12584,Dire Wolf - 2013 Remaster,Grateful Dead,3,roots rock
51881,This Is Why We Fight,The Decemberists,3,stomp and holler
52673,Too Late To Say Goodbye,Cage The Elephant,3,indie rock
10824,"Crumbling Light Posts, Pt. 3",St. Paul & The Broken Bones,3,funk
13417,Dorothy,Polo & Pan,3,dark disco
12509,Different Now,Chastity Belt,3,seattle indie
10196,"Confessions, Pt. 2",BADBADNOTGOOD,3,indie soul
50506,The Only Heirs,Local Natives,3,chamber pop
14747,Estrangers,No Vacation,3,indie garage rock
10763,Crown Jewel,Brother Ali,3,conscious hip hop
50492,The Not Real Lake,Loving,3,victoria bc indie
10738,Crooked Smile (feat. TLC),J. Cole,3,rap
10208,Congenial Man,Okey Dokey,3,nashville indie
14755,Ether Sunday,Trey Anastasio,3,jam band
15974,Feels Good,Okey Dokey,3,nashville indie
50455,The Night Josh Tillman Came To Our Apt.,Father John Misty,3,stomp and holler
12674,Dirty Love,Mt. Joy,3,indie pop
12677,Dirty Paws,Of Monsters And Men,3,folk-pop
50424,The New Workout Plan,Kanye West,3,rap
12699,Dirty Work,Steely Dan,3,album rock
10057,Coming Back (feat. Mac Miller),Domo Genesis,3,alternative hip hop
15825,Feel It All Around,Washed Out,3,chillwave
10949,Cum On Everybody,Eminem,3,detroit hip hop
11908,"Deal - Live at Civic Hall, Rotterdam, Holland 5/11/1972",Grateful Dead,3,country rock
51318,The Way You Do The Things You Do,The Temptations,3,memphis soul
10046,Comin Round Again,Houndmouth,3,indie pop
53225,Turtle Island,Beach House,3,dream pop
53305,Twistin & Groovin,Leon Bridges,3,modern blues
51299,The Way It Is,The Strokes,3,permanent wave
50579,"The Other One - Live at Lyceum, London, England 5/24/1972",Grateful Dead,3,folk rock
51301,The Way Things Change,Yellow Days,3,bedroom pop
12041,Dear Prudence - Esher Demo,The Beatles,3,classic rock
53012,Truckin - 2013 Remaster,Grateful Dead,3,classic rock
11477,Darlin dont Be Late,Theo Katzman,3,retro soul
50445,The Night Before - Remastered 2009,The Beatles,3,rock
13267,Dont Mean a Thing,St. Paul & The Broken Bones,3,soul
14501,Elvis Flaming Star,Pond,3,neo-psychedelic
13251,Dont Make Me Hold Your Hand,Lake Street Dive,3,new americana
51066,The Sweet Science,Vulfpeck,3,instrumental funk
13992,Dust Swirls In Strange Light,The National,3,modern rock
10404,Cory Wong,Vulfpeck,3,instrumental funk
13006,Doesnt Even Matter Now,Lake Street Dive,3,boston rock
13887,Drunk On You,Luke Bryan,3,contemporary country
11713,Daughter of a Cop,TV Girl,3,indietronica
52166,Tied Up (feat. DeJ Loaf),Casey Veggies,3,west coast trap
9901,Come On! Feel the Illinoise! Part I: The Worlds Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,Sufjan Stevens,3,singer-songwriter
13013,Dogs,Pink Floyd,3,album rock
10437,Cosmic Vibrations,Foxygen,3,baroque pop
52103,Three Weeks,Perpetual Groove,3,jam band
10431,"Cosmic Hero (Live at the Tramshed, Cardiff, Wales)",Car Seat Headrest,3,chamber pop
15433,Fade Away,Rebelution,3,reggae rock
15369,FTA,Whitney,3,chamber pop
50847,The Season | Carry Me,Anderson .Paak,3,escape room
50846,The Scientist,Coldplay,3,pop
15451,Fading Away,Summer Salt,3,indie garage rock
50767,The Real,Busty and the Bass,3,modern funk
13931,Dude,Lake Street Dive,3,stomp and holler
50185,The Magician,Andy Shauf,3,canadian folk
12951,Do You Remember,Jack Johnson,3,neo mellow
15357,FML,Kanye West,3,chicago rap
53541,Ultralight Beam,Kanye West,3,chicago rap
16692,Fog in the Mirror,Theo Katzman,3,retro soul
16688,Foam,Divino Niño,3,indie shoegaze
26529,Juniper,Begonia,2,canadian indie
7120,Buffalo Nickel,Allah-Las,2,noise pop
25532,Its All Right,The Impressions,2,rhythm and blues
52929,Tripping Along,The Decemberists,2,indie folk
15390,Face Up,Washed Out,2,chillwave
25539,Its All Understood,Jack Johnson,2,neo mellow
25540,"Its All over Now - Live at Civic Arena, Pittsburgh, PA, April 2, 1989",Grateful Dead,2,classic rock
45362,Spanish Joint,DAngelo,2,hip hop
23205,"I Know You Rider - Live at Harpur College, Binghamton, NY, May 2, 1970",Grateful Dead,2,roots rock
14918,Everybody Works,Jay Som,2,bay area indie
34900,Nope,Wilco,2,indie folk
14737,"Estimated Prophet - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,2,roots rock
13253,Dont Make Me Hold Your Hand (Reprise),Lake Street Dive,2,boston rock
44914,Something About Your Love,Mason Jennings,2,stomp and holler
14909,Everybody Plays the Fool,The Main Ingredient,2,soul
45359,Spaceship II,Alex Wiley,2,underground hip hop
52117,Thrills,LCD Soundsystem,2,indie rock
26532,Juniper,Moon Taxi,2,indie pop
46498,Stuck Inside of Mobile with the Memphis Blues Again,Bob Dylan,2,folk
14950,Everyday,Yo La Tengo,2,alternative rock
51051,The Suburbs (continued),Arcade Fire,2,indie rock
40244,Relax,Vacations,2,indie garage rock
40174,Redbone,Childish Gambino,2,rap
51972,This Place Is a Prison - Remastered,The Postal Service,2,modern rock
2566,America The Augmented,Daniel Tosh,2,comic
45435,Speedway,Counting Crows,2,post-grunge
6148,Blueberries For Breakfast,The Mamas & The Papas,2,bubblegum pop
2171,All Things Must Pass - Anthology 3 Version,The Beatles,2,rock
40218,"Refrigerator Car - Live at the Lonestar Roadhouse, New York, NY - June 1992",Spin Doctors,2,rock
